PID,Item,Perspective,Danger,Owning,Familiar,ATI,CookingFrequency,CookingAlone,CookingTogether,CookingExpertise
PID_153,Meat Thermometer,Robot,16,Yes,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Poacher,Self,9,No,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Poacher,Other,4,No,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Poacher,Robot,3,No,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Knife Sharpener,Self,7,Yes,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Knife Sharpener,Other,23,Yes,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_153,Knife Sharpener,Robot,8,Yes,100,5.222222222222222,7.0,5.0,2.0,77.0
PID_154,Espresso Milk Jug,Self,19,No,69,5.0,14.0,14.0,5.0,57.0
PID_154,Espresso Milk Jug,Other,56,No,69,5.0,14.0,14.0,5.0,57.0
PID_154,Espresso Milk Jug,Robot,62,No,69,5.0,14.0,14.0,5.0,57.0
PID_154,Baller,Self,17,No,75,5.0,14.0,14.0,5.0,57.0
PID_154,Baller,Other,20,No,75,5.0,14.0,14.0,5.0,57.0
PID_154,Baller,Robot,59,No,75,5.0,14.0,14.0,5.0,57.0
PID_154,Muffin Tray,Self,38,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Muffin Tray,Other,61,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Muffin Tray,Robot,70,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Perforated Spoon,Self,36,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Perforated Spoon,Other,55,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Perforated Spoon,Robot,67,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Zester,Self,55,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Zester,Other,62,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Zester,Robot,53,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Shot Glas,Self,27,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Shot Glas,Other,57,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Shot Glas,Robot,57,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Mill,Self,20,No,45,5.0,14.0,14.0,5.0,57.0
PID_154,Mill,Other,47,No,45,5.0,14.0,14.0,5.0,57.0
PID_154,Mill,Robot,44,No,45,5.0,14.0,14.0,5.0,57.0
PID_154,Baking Dish,Self,54,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Baking Dish,Other,80,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Baking Dish,Robot,72,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Tongs,Self,53,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Tongs,Other,59,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Tongs,Robot,63,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Dish Towel,Self,36,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Dish Towel,Other,23,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_154,Dish Towel,Robot,20,Yes,100,5.0,14.0,14.0,5.0,57.0
PID_155,Mortar and Pestle,Self,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Mortar and Pestle,Other,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Mortar and Pestle,Robot,58,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Pasta Machine,Self,13,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Pasta Machine,Other,0,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Pasta Machine,Robot,16,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cheese Knife,Self,19,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cheese Knife,Other,5,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cheese Knife,Robot,55,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cutting Board,Self,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cutting Board,Other,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Cutting Board,Robot,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Peeler,Self,38,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Peeler,Other,5,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Peeler,Robot,22,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Toaster,Self,37,No,74,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Toaster,Other,0,No,74,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Toaster,Robot,71,No,74,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Mandoline,Self,100,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Mandoline,Other,65,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Mandoline,Robot,59,No,50,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Aluminum Foil,Self,17,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Aluminum Foil,Other,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Aluminum Foil,Robot,0,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Frother,Self,8,No,21,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Frother,Other,0,No,21,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Frother,Robot,18,No,21,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Chef's Knife,Self,72,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Chef's Knife,Other,83,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_155,Chef's Knife,Robot,80,Yes,100,2.888888888888889,10.0,10.0,0.0,73.0
PID_156,Cheese Cleaver,Self,11,No,31,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Cheese Cleaver,Other,15,No,31,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Cheese Cleaver,Robot,50,No,31,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Ice Cream Scoop,Self,0,No,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Ice Cream Scoop,Other,0,No,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Ice Cream Scoop,Robot,9,No,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tongs,Self,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tongs,Other,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tongs,Robot,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Baller,Self,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Baller,Other,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Baller,Robot,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Wine Glass,Self,0,Yes,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Wine Glass,Other,0,Yes,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Wine Glass,Robot,29,Yes,73,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tea Spoon,Self,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tea Spoon,Other,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tea Spoon,Robot,0,Yes,100,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tablecloth,Self,0,Yes,74,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tablecloth,Other,0,Yes,74,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Tablecloth,Robot,13,Yes,74,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Cheese Knife,Self,0,No,65,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Cheese Knife,Other,0,No,65,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Cheese Knife,Robot,20,No,65,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Bottle Opener,Self,0,No,88,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Bottle Opener,Other,0,No,88,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Bottle Opener,Robot,8,No,88,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Zester,Self,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Zester,Other,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_156,Zester,Robot,0,No,0,1.7777777777777777,7.0,7.0,0.0,5.0
PID_157,Metal Skewers,Self,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Metal Skewers,Other,30,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Metal Skewers,Robot,72,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Mill,Self,0,No,70,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Mill,Other,0,No,70,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Mill,Robot,0,No,70,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Canister,Self,0,No,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Canister,Other,0,No,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Canister,Robot,25,No,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Zipper Bag,Self,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Zipper Bag,Other,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Zipper Bag,Robot,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Potato Ricer,Self,0,No,0,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Potato Ricer,Other,0,No,0,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Potato Ricer,Robot,0,No,0,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Dish Soap,Self,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Dish Soap,Other,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Dish Soap,Robot,5,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Kettle,Self,75,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Kettle,Other,55,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Kettle,Robot,100,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Whisk,Self,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Whisk,Other,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Whisk,Robot,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Table Fork,Self,81,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Table Fork,Other,26,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Table Fork,Robot,63,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Soup Plate,Self,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Soup Plate,Other,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_157,Soup Plate,Robot,0,Yes,100,5.111111111111111,2.0,2.0,0.0,67.0
PID_158,Mixer,Self,12,No,84,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Mixer,Other,0,No,84,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Mixer,Robot,0,No,84,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Poacher,Self,32,No,0,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Poacher,Other,0,No,0,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Poacher,Robot,0,No,0,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Champagne Flute,Self,11,No,82,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Champagne Flute,Other,65,No,82,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Champagne Flute,Robot,78,No,82,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Kitchen Scale,Self,14,No,89,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Kitchen Scale,Other,0,No,89,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Kitchen Scale,Robot,0,No,89,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Tongs,Self,39,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Tongs,Other,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Tongs,Robot,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Can Opener,Self,50,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Can Opener,Other,23,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Can Opener,Robot,29,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Knife Sharpener,Self,100,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Knife Sharpener,Other,82,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Knife Sharpener,Robot,90,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Oven Gloves,Self,71,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Oven Gloves,Other,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Oven Gloves,Robot,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Water Glass,Self,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Water Glass,Other,0,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Water Glass,Robot,83,Yes,100,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Espresso Milk Jug,Self,33,No,28,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Espresso Milk Jug,Other,0,No,28,2.5555555555555554,4.0,4.0,0.0,23.0
PID_158,Espresso Milk Jug,Robot,80,No,28,2.5555555555555554,4.0,4.0,0.0,23.0
PID_159,Lemon Squeezer,Self,0,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Lemon Squeezer,Other,0,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Lemon Squeezer,Robot,0,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Jar Opener,Self,73,No,15,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Jar Opener,Other,100,No,15,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Jar Opener,Robot,89,No,15,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Bottle Opener,Self,77,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Bottle Opener,Other,100,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Bottle Opener,Robot,78,No,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Serving Spoon,Self,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Serving Spoon,Other,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Serving Spoon,Robot,23,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Chopper,Self,96,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Chopper,Other,100,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Chopper,Robot,92,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Scissors,Self,96,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Scissors,Other,100,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Scissors,Robot,93,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Steamer,Self,61,No,92,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Steamer,Other,66,No,92,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Steamer,Robot,67,No,92,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Aluminum Foil,Self,10,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Aluminum Foil,Other,10,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Aluminum Foil,Robot,3,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Garlic Press,Self,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Garlic Press,Other,66,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Garlic Press,Robot,78,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Container,Self,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Container,Other,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_159,Container,Robot,0,Yes,100,3.5555555555555554,14.0,14.0,0.0,28.0
PID_160,Apron,Self,0,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Apron,Other,0,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Apron,Robot,39,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Dish Towel,Self,0,Yes,99,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Dish Towel,Other,2,Yes,99,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Dish Towel,Robot,0,Yes,99,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Kitchen Scale,Self,0,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Kitchen Scale,Other,0,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Kitchen Scale,Robot,0,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Jug,Self,59,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Jug,Other,84,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Jug,Robot,99,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Tablecloth,Self,50,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Tablecloth,Other,50,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Tablecloth,Robot,18,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Meat Mallet,Self,50,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Meat Mallet,Other,50,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Meat Mallet,Robot,78,No,0,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Cookbook,Self,18,Yes,71,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Cookbook,Other,77,Yes,71,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Cookbook,Robot,100,Yes,71,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Mandoline,Self,100,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Mandoline,Other,100,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Mandoline,Robot,100,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Shaker,Self,21,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Shaker,Other,50,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Shaker,Robot,99,Yes,100,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Bread Knife,Self,76,Yes,94,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Bread Knife,Other,69,Yes,94,4.444444444444445,5.0,2.0,1.0,28.0
PID_160,Bread Knife,Robot,99,Yes,94,4.444444444444445,5.0,2.0,1.0,28.0
PID_161,Bowl,Self,25,Yes,91,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Bowl,Other,75,Yes,91,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Bowl,Robot,61,Yes,91,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Napkin,Self,0,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Napkin,Other,0,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Napkin,Robot,0,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Curler,Self,60,No,0,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Curler,Other,69,No,0,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Curler,Robot,54,No,0,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Dessert Fork,Self,69,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Dessert Fork,Other,87,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Dessert Fork,Robot,59,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Peeler,Self,55,Yes,89,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Peeler,Other,63,Yes,89,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Peeler,Robot,48,Yes,89,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Measuring Cup,Self,38,No,85,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Measuring Cup,Other,23,No,85,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Measuring Cup,Robot,31,No,85,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Potato Masher,Self,59,No,81,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Potato Masher,Other,56,No,81,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Potato Masher,Robot,54,No,81,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Baking Dish,Self,50,Yes,70,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Baking Dish,Other,55,Yes,70,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Baking Dish,Robot,52,Yes,70,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Carving Fork,Self,78,No,64,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Carving Fork,Other,100,No,64,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Carving Fork,Robot,68,No,64,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Jug,Self,72,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Jug,Other,64,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_161,Jug,Robot,52,Yes,100,3.111111111111111,8.0,4.0,4.0,69.0
PID_162,Butter Knife,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Butter Knife,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Butter Knife,Robot,57,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Chopper,Self,57,No,21,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Chopper,Other,0,No,21,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Chopper,Robot,0,No,21,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Baking Dish,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Baking Dish,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Baking Dish,Robot,28,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Rolling Pin,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Rolling Pin,Other,59,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Rolling Pin,Robot,69,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cocktail Muddler,Self,21,No,16,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cocktail Muddler,Other,71,No,16,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cocktail Muddler,Robot,72,No,16,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Water Glass,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Water Glass,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Water Glass,Robot,26,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Dish Cloth,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Dish Cloth,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Dish Cloth,Robot,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cake Lifter,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cake Lifter,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Cake Lifter,Robot,29,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Napkin,Self,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Napkin,Other,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Napkin,Robot,0,Yes,100,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Bread Knife,Self,14,No,61,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Bread Knife,Other,76,No,61,2.2222222222222223,9.0,9.0,0.0,88.0
PID_162,Bread Knife,Robot,77,No,61,2.2222222222222223,9.0,9.0,0.0,88.0
PID_163,Sifter,Self,0,No,74,6.0,10.0,0.0,2.0,0.0
PID_163,Sifter,Other,0,No,74,6.0,10.0,0.0,2.0,0.0
PID_163,Sifter,Robot,0,No,74,6.0,10.0,0.0,2.0,0.0
PID_163,Pan,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Pan,Other,1,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Pan,Robot,72,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Egg Slicer,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Egg Slicer,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Egg Slicer,Robot,18,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Tongs,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Tongs,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Tongs,Robot,16,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Matchbox,Self,16,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Matchbox,Other,1,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Matchbox,Robot,100,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Serving Spoon,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Serving Spoon,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Serving Spoon,Robot,12,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Cheese Knife,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Cheese Knife,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Cheese Knife,Robot,65,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Wine Glass,Self,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Wine Glass,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Wine Glass,Robot,2,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Tray,Self,2,Yes,100,6.0,10.0,0.0,2.0,0.0
PID_163,Tray,Other,0,Yes,100,6.0,10.0,0.0,2.0,0.0
